Bo_Age,Ln_Orig,Orig_LTV_Ratio_Pct,Credit_score,First_home,Tot_mthly_debt_exp,Tot_mthly_incm,orig_apprd_val_amt,pur_prc_amt,DTI Ratio,Status,OUTCOME,State,Median_state_inc,UPB>Appraisal
42,311100,85,550,Y,0,5025,132000,132000,0,Pay-off,non-default,FL,"40,171",1
64,70000,100,733,N,2233,5500,270000,70000,0.406,Pay-off,non-default,RI,"46,199",0
48,114000,100,703,Y,2505,4799,280000,250000,0.521984,Active,non-default,MA,"52,354",0
37,69300,90,559,Y,3531,8943,285000,285000,0.394834,Active,non-default,IL,"45,787",0
37,112750,80,721,N,1749,9725,215000,215000,0.179846,Pay-off,non-default,CA,"49,894",0
37,114000,95,744,Y,1323,2379,100000,98500,0.556116,Active,non-default,FL,"40,171",1
44,126000,90,768,Y,1469,4326,120000,120000,0.339575,Active,non-default,OH,"44,160",1
54,115000,100,683,N,2563,6153,125000,124900,0.416545,Pay-off,non-default,NY,"44,228",0
29,253648,100,532,N,2055,7817,199900,199900,0.262889,Pay-off,non-default,VA,"53,275",1
59,225000,90,687,Y,1137,2534,169500,164900,0.448698,Active,non-default,CA,"49,894",1
28,90000,90,750,N,1301,4374,169900,164900,0.297439,Active,non-default,GA,"43,217",0
40,105900,100,784,N,1403,5388,178000,175000,0.260393,Active,non-default,VA,"53,275",0
50,191163,95,646,N,1776,3666,128000,125000,0.484452,Active,non-default,VA,"53,275",1
39,55000,100,539,Y,3259,7500,178500,178194,0.434533,Active,non-default,IL,"45,787",0
51,138000,100,668,N,1498,3970,182000,175000,0.37733,Pay-off,non-default,NV,"46,984",0
37,160300,70,698,N,2461,4992,130500,130500,0.492989,Pay-off,non-default,AZ,"42,590",1
37,270700,95,692,N,342,1213,42000,38000,0.281946,Pay-off,non-default,AL,"38,111",1
53,230805,95,655,N,2047,4423,229000,228500,0.462808,Pay-off,non-default,IL,"45,787",1
44,44100,95,730,N,0,8052,475000,475000,0,Pay-off,non-default,NY,"44,228",0
60,98400,80,686,Y,5510,10018,89900,89000,0.55001,Active,non-default,VA,"53,275",1
58,92000,74,604,N,561,2944,82000,82000,0.190557,Active,non-default,MO,"43,988",1
37,168000,80,617,N,1231,3713,134000,133500,0.331538,Active,non-default,GA,"43,217",1
22,105500,100,820,N,700,4600,108000,106915,0.152174,Active,non-default,TX,"41,275",0
28,145700,95,769,Y,815,1953,72500,72500,0.417307,Active,non-default,OH,"44,160",1
36,286000,99,736,N,1102,2491,59000,55000,0.442393,Pay-off,non-default,OH,"44,160",1
46,180000,100,674,N,1271,2387,104300,104250,0.532468,Pay-off,non-default,GA,"43,217",1
42,232750,95,544,Y,0,5025,303000,298990,0,Active,non-default,CA,"49,894",0
32,126000,100,589,N,2421,5666,192000,191760,0.427286,Active,non-default,GA,"43,217",0
52,147289,99,807,N,1151,2491,253000,225000,0.462063,Active,non-default,NC,"39,000",0
29,109250,95,775,N,1615,5091,193000,192725,0.317226,Pay-off,non-default,AL,"38,111",0
47,136800,90,767,N,3132,10777,194900,194900,0.290619,Active,non-default,PA,"44,286",0
58,84000,80,646,N,0,5025,170000,157000,0,Pay-off,non-default,FL,"40,171",0
25,183300,95,776,N,839,2589,106000,103400,0.324063,Active,non-default,NC,"39,000",1
25,150000,90,692,Y,1857,5141,170000,168133,0.361214,Default,default,GA,"43,217",0
65,118700,90,598,N,2866,6599,121000,120579,0.434308,Pay-off,non-default,TX,"41,275",0
36,140000,100,723,N,1980,5754,142000,142000,0.344108,Active,non-default,NC,"39,000",0
35,152000,100,664,Y,984,3169,115000,113900,0.310508,Active,non-default,MI,"44,476",1
37,319040,100,589,Y,756,1282,70000,70000,0.589704,Pay-off,non-default,FL,"40,171",1
35,156000,100,724,N,1254,4000,149000,148000,0.3135,Pay-off,non-default,DE,"50,152",1
36,93000,100,601,Y,2545,6435,195551,195551,0.395493,Active,non-default,GA,"43,217",0
58,51300,95,665,N,3798,7213,315000,230000,0.526549,Pay-off,non-default,GA,"43,217",0
26,79000,100,638,N,2628,5834,250000,247716,0.450463,Active,non-default,GA,"43,217",0
23,132050,95,620,Y,2221,3721,245000,240000,0.596883,Pay-off,non-default,CA,"49,894",0
25,141900,100,785,N,2082,6587,146000,146000,0.316077,Active,non-default,TX,"41,275",0
37,91200,80,597,Y,3317,9552,305000,303000,0.347257,Default,default,TN,"38,550",0
30,97000,97,698,Y,2560,6441,170000,164000,0.397454,Active,non-default,FL,"40,171",0
62,144900,95,526,Y,983,3186,138000,131900,0.308537,Active,non-default,GA,"43,217",1
33,212199,90,773,N,2017,2612,120000,120000,0.772205,Pay-off,non-default,NH,"57,352",1
29,148650,100,738,Y,1488,3770,158000,158000,0.394695,Pay-off,non-default,IL,"45,787",0
37,148800,80,792,N,686,4049,82000,82000,0.169425,Active,non-default,VA,"53,275",1
37,237708,95,708,N,0,5025,127000,123500,0,Pay-off,non-default,NC,"39,000",1
33,154150,95,665,N,1415,2333,117000,115000,0.606515,Active,non-default,LA,"35,523",1
31,184000,100,720,N,1451,6084,169000,160865,0.238494,Active,non-default,NJ,"56,772",1
41,237000,100,682,N,1684,3732,97000,89001,0.451233,Active,non-default,LA,"35,523",1
37,135000,90,744,Y,1494,2515,103000,98000,0.594036,Active,non-default,OH,"44,160",1
30,130350,100,671,N,1676,6500,195000,195000,0.257846,Pay-off,non-default,MD,"56,763",0
53,189900,90,628,N,924,2107,104000,104000,0.438538,Active,non-default,FL,"40,171",1
27,260091,84,730,N,1049,2740,58500,45000,0.382847,Active,non-default,MS,"33,659",1
33,211500,100,734,N,0,3000,141000,139900,0,Active,non-default,CA,"49,894",1
24,106000,100,706,N,6170,24750,180000,176000,0.249293,Pay-off,non-default,MS,"33,659",0
49,142500,99,663,N,1435,3332,149700,148041,0.430672,Active,non-default,GA,"43,217",0
27,199500,95,661,N,1059,3501,115000,115000,0.302485,Pay-off,non-default,FL,"40,171",1
37,228000,80,653,Y,0,5025,107000,104000,0,Active,non-default,FL,"40,171",1
31,102600,95,782,N,1241,3083,125000,122000,0.40253,Active,non-default,CO,"51,022",0
26,53100,90,732,Y,2205,7008,193000,189309,0.31464,Active,non-default,GA,"43,217",0
29,80910,90,770,Y,1713,5949,152500,151350,0.287948,Active,non-default,MN,"55,914",0
53,125150,96,653,N,1913,6307,193000,192815,0.303314,Pay-off,non-default,FL,"40,171",0
39,85500,95,743,N,1760,6767,205000,205000,0.260086,Pay-off,non-default,CA,"49,894",0
37,213750,95,569,Y,843,1765,112000,94000,0.47762,Active,non-default,MI,"44,476",1
31,96000,80,559,Y,1841,4193,105000,105000,0.439065,Pay-off,non-default,FL,"40,171",0
57,156000,80,725,N,587,1596,102000,96900,0.367794,Active,non-default,NC,"39,000",1
30,186900,100,651,N,1530,5500,120000,120000,0.278182,Pay-off,non-default,WA,"48,688",1
37,115000,100,656,N,1348,3976,64000,62500,0.339034,Pay-off,non-default,AL,"38,111",1
23,302100,95,752,N,2112,4199,206000,202645,0.502977,Pay-off,non-default,FL,"40,171",1
36,239600,80,693,Y,2908,12500,179500,179500,0.23264,Pay-off,non-default,MO,"43,988",1
35,93450,97,678,N,3326,8042,250000,250000,0.413579,Pay-off,non-default,CA,"49,894",0
24,111550,97,613,Y,1321,4892,118000,109900,0.270033,Active,non-default,GA,"43,217",0
38,86300,80,717,N,538,3500,85000,85000,0.153714,Pay-off,non-default,AZ,"42,590",1
35,305800,100,744,N,1593,3440,144000,143034,0.463081,Pay-off,non-default,IL,"45,787",1
27,105450,95,624,Y,1085,2860,145000,144350,0.379371,Default,default,GA,"43,217",0
26,146610,90,633,Y,1964,3744,195000,195000,0.524573,Pay-off,non-default,IL,"45,787",0
35,253600,80,664,N,1749,5025,213000,210632,0.348082,Active,non-default,MN,"55,914",1
99,51601,90,756,N,1867,5984,235000,232713,0.311999,Pay-off,non-default,FL,"40,171",0
38,142800,80,694,N,1800,4737,135000,134750,0.379987,Pay-off,non-default,DE,"50,152",1
44,146500,100,633,Y,0,4500,115000,115000,0,Active,non-default,FL,"40,171",1
37,86400,80,599,Y,1886,5000,177000,176200,0.3772,Default,default,GA,"43,217",0
27,158950,98,711,N,2570,5042,275000,275000,0.509718,Active,non-default,MA,"52,354",0
40,232000,80,660,N,0,12000,225000,225000,0,Pay-off,non-default,TX,"41,275",1
28,140184,99,597,Y,1781,3033,170000,170000,0.587207,Active,non-default,IL,"45,787",0
22,234900,90,736,Y,1792,3754,122500,122000,0.477357,Active,non-default,OH,"44,160",1
41,218150,97,625,Y,924,2445,57500,57500,0.377914,Pay-off,non-default,FL,"40,171",1
32,220800,95,724,N,757,2704,87000,87000,0.279956,Active,non-default,PA,"44,286",1
47,105698,100,645,Y,1361,3252,92500,92500,0.418512,Pay-off,non-default,MO,"43,988",1
27,113400,90,668,N,1526,4750,170000,170000,0.321263,Pay-off,non-default,CA,"49,894",0
44,216000,90,714,N,1280,3667,188000,188000,0.349059,Pay-off,non-default,CA,"49,894",1
37,134400,80,769,Y,982,5291,149000,144900,0.185598,Active,non-default,TN,"38,550",0
37,356000,80,785,N,2319,9326,160000,155000,0.24866,Active,non-default,OH,"44,160",1
52,98400,80,782,Y,2304,3207,156000,156000,0.718428,Active,non-default,NY,"44,228",0
30,80000,80,731,N,1185,5000,184000,80000,0.237,Pay-off,non-default,AZ,"42,590",0
34,255000,100,574,N,1604,3658,90000,88000,0.438491,Active,non-default,AL,"38,111",1
22,98900,97,640,Y,2370,5564,126000,125190,0.425953,Active,non-default,TX,"41,275",0
31,144675,90,649,N,3145,5025,133000,133000,0.62591,Active,non-default,NJ,"56,772",1
25,45100,95,691,N,2371,5859,190000,189000,0.404677,Pay-off,non-default,VA,"53,275",0
38,103428,102,610,N,991,2848,112900,112900,0.347963,Active,non-default,NC,"39,000",0
50,140000,100,661,N,3219,5920,205000,200920,0.54375,Active,non-default,NM,"37,587",0
49,259900,100,641,Y,0,5025,549000,549000,0,Pay-off,non-default,NY,"44,228",0
66,139500,90,748,N,2091,10000,265000,265000,0.2091,Active,non-default,CA,"49,894",0
23,50000,80,732,N,3369,6240,290000,285000,0.539904,Pay-off,non-default,CA,"49,894",0
37,160000,86,721,Y,2836,4750,60000,60000,0.597053,Active,non-default,IL,"45,787",1
21,120785,102,693,N,2234,4166,238000,238000,0.536246,Pay-off,non-default,AL,"38,111",0
37,151785,95,799,Y,1141,2822,136000,136000,0.404323,Active,non-default,GA,"43,217",1
23,152000,100,523,N,2877,6994,226000,224000,0.411353,Active,non-default,IL,"45,787",0
39,141995,94,711,Y,1957,3587,190000,190000,0.545581,Pay-off,non-default,NJ,"56,772",0
24,128450,90,685,N,1677,3500,121500,119000,0.479143,Active,non-default,GA,"43,217",1
49,131900,100,777,Y,1856,10562,175000,174200,0.175724,Pay-off,non-default,NC,"39,000",0
48,208900,95,765,N,1457,5026,153000,152500,0.289893,Active,non-default,CO,"51,022",1
35,186200,95,762,N,1272,3983,118000,116000,0.319357,Active,non-default,NV,"46,984",1
20,104000,100,776,N,5539,7511,330000,326547,0.737452,Active,non-default,VA,"53,275",0
35,396000,80,569,Y,792,1213,91400,91400,0.652927,Active,non-default,FL,"40,171",1
37,206000,100,639,Y,1382,2329,142000,135000,0.593388,Active,non-default,FL,"40,171",1
33,94050,95,713,N,1722,3750,125000,125000,0.4592,Active,non-default,LA,"35,523",0
37,116000,80,621,N,612,1500,78000,77000,0.408,Active,non-default,ID,"42,519",1
37,139500,88,696,N,2185,5542,157000,156785,0.394262,Active,non-default,GA,"43,217",0
36,135000,93,695,N,1309,4200,146500,142930,0.311667,Pay-off,non-default,FL,"40,171",0
26,113000,100,639,N,4558,8287,171000,170000,0.550018,Pay-off,non-default,SC,"39,326",0
44,104000,80,683,N,3245,11085,276000,275720,0.292738,Pay-off,non-default,CA,"49,894",0
25,139315,85,581,N,2204,4875,175642,174189,0.452103,Active,non-default,NC,"39,000",0
29,115920,80,662,N,2020,2956,213000,212479,0.683356,Active,non-default,FL,"40,171",0
28,61900,100,588,Y,6289,7767,435000,435000,0.809708,Active,non-default,MA,"52,354",0
40,166250,95,669,N,1009,2371,123000,122670,0.425559,Pay-off,non-default,GA,"43,217",1
22,83610,90,768,N,1765,4244,165000,165000,0.415881,Active,non-default,CO,"51,022",0
37,101500,90,803,N,2287,8998,199000,199000,0.254168,Active,non-default,NC,"39,000",0
35,253805,102,684,N,800,2452,130000,123900,0.326264,Active,non-default,FL,"40,171",1
43,110483,97,679,N,1486,3684,180000,179900,0.403366,Active,non-default,MI,"44,476",0
37,90099,100,734,N,1332,4113,190000,190000,0.323851,Default,default,WV,"32,589",0
46,130500,90,652,N,1156,2896,90000,79000,0.399171,Pay-off,non-default,TN,"38,550",1
26,76125,102,588,N,1341,5881,83000,82500,0.228022,Active,non-default,LA,"35,523",0
56,278400,100,651,Y,1719,3008,132500,132500,0.571476,Active,non-default,FL,"40,171",1
30,125100,97,672,N,1424,3939,170000,125100,0.361513,Default,default,CO,"51,022",0
37,95060,97,698,N,1830,7042,138000,138000,0.259869,Active,non-default,NC,"39,000",0
27,142700,100,682,N,2628,5824,150000,149900,0.451236,Active,non-default,TX,"41,275",0
43,174700,95,724,Y,3234,3758,364000,363000,0.860564,Pay-off,non-default,IL,"45,787",0
28,56350,100,724,N,2643,8215,287000,274113,0.321729,Pay-off,non-default,MO,"43,988",0
36,172090,100,716,N,552,1916,70900,67400,0.2881,Active,non-default,FL,"40,171",1
60,115203,92,663,N,2017,6471,83000,80000,0.311698,Active,non-default,AR,"33,948",1
37,126350,95,730,N,940,3783,131000,130901,0.24848,Active,non-default,MN,"55,914",0
31,104000,80,663,N,2277,6120,152500,149009,0.372059,Pay-off,non-default,TX,"41,275",0
34,213750,95,686,Y,928,5025,92000,89350,0.184688,Active,non-default,NC,"39,000",1
36,139000,100,649,N,1322,4101,169000,168900,0.32236,Active,non-default,OR,"42,617",0
45,139500,90,633,N,4417,5025,195000,194900,0.87906,Active,non-default,TX,"41,275",0
36,139055,102,623,N,2403,4247,176000,185000,0.565811,Active,non-default,IL,"45,787",0
25,239350,97,677,N,0,1487,85000,70000,0,Pay-off,non-default,TX,"41,275",1
26,150920,100,742,N,2159,7537,220000,215886,0.286453,Pay-off,non-default,NJ,"56,772",0
30,123750,99,656,N,1384,3320,129000,120900,0.416867,Active,non-default,GA,"43,217",0
32,59445,100,736,N,1641,7000,272000,267500,0.234429,Pay-off,non-default,CA,"49,894",0
37,219500,90,591,Y,1508,2556,132000,130765,0.589984,Pay-off,non-default,FL,"40,171",1
30,176813,102,621,N,2547,5025,151000,150440,0.506898,Pay-off,non-default,FL,"40,171",1
44,62500,90,650,N,4408,7500,377000,372047,0.587733,Active,non-default,NV,"46,984",0
37,286200,90,730,N,2118,5025,265000,254000,0.421519,Pay-off,non-default,CA,"49,894",1
28,133000,95,631,Y,1409,3045,120000,119977,0.462726,Pay-off,non-default,FL,"40,171",1
37,178000,98,641,N,1268,2663,75000,75000,0.476155,Pay-off,non-default,OH,"44,160",1
41,117855,90,744,N,0,4500,220000,219350,0,Pay-off,non-default,IL,"45,787",0
37,127500,100,668,N,1425,3468,70000,70000,0.4109,Default,default,MI,"44,476",1
54,170950,95,709,N,2933,6826,242000,241723,0.429681,Pay-off,non-default,CA,"49,894",0
37,229000,80,593,N,503,1109,102500,101000,0.453562,Active,non-default,WA,"48,688",1
58,260000,100,637,N,2101,5067,158000,150000,0.414644,Pay-off,non-default,IL,"45,787",1
77,425000,67,624,N,0,5025,415000,415000,0,Pay-off,non-default,NY,"44,228",1
31,126350,95,727,N,2453,4460,162000,160000,0.55,Default,default,SC,"39,326",0
24,96300,90,669,Y,1227,8000,164000,162500,0.153375,Pay-off,non-default,MI,"44,476",0
32,73700,100,757,N,3598,6500,445000,445000,0.553538,Pay-off,non-default,CA,"49,894",0
22,82650,95,781,N,3260,8083,160000,143014,0.403316,Active,non-default,CO,"51,022",0
37,92000,83,643,N,1088,3834,115000,115000,0.283777,Active,non-default,NC,"39,000",0
26,70000,100,753,N,2190,7191,225000,225000,0.304547,Active,non-default,IL,"45,787",0
33,261250,95,744,Y,622,1733,53000,53000,0.358915,Active,non-default,VA,"53,275",1
50,117900,90,683,Y,3264,6360,495000,495000,0.513208,Active,non-default,NY,"44,228",0
37,153000,86,678,N,1226,3227,133000,127400,0.379919,Active,non-default,GA,"43,217",1
37,119200,80,776,N,5290,9061,305000,299950,0.583821,Active,non-default,WA,"48,688",0
32,115900,95,522,N,2394,5707,206000,203050,0.419485,Active,non-default,GA,"43,217",0
37,195200,98,643,N,1685,4529,206000,205415,0.372047,Active,non-default,OH,"44,160",0
41,139551,100,747,N,1084,4500,140000,137295,0.240889,Active,non-default,MN,"55,914",0
44,137258,90,692,N,1779,3521,144000,143000,0.505254,Default,default,GA,"43,217",0
23,97350,95,708,N,2431,6869,310000,310000,0.353909,Active,non-default,OR,"42,617",0
58,82600,70,665,N,4377,10053,185000,183632,0.435392,Active,non-default,TX,"41,275",0
47,257837,95,640,Y,1597,5025,184000,180000,0.317831,Pay-off,non-default,NJ,"56,772",1
34,142100,100,713,N,1642,4148,144000,143000,0.395853,Pay-off,non-default,MO,"43,988",0
41,136000,85,678,N,2337,5500,400000,136000,0.424909,Pay-off,non-default,NY,"44,228",0
37,151625,80,769,N,1194,2496,91000,87500,0.478365,Active,non-default,MI,"44,476",1
47,128700,90,728,N,1522,4571,132000,109900,0.332969,Active,non-default,NC,"39,000",0
37,384300,70,624,N,3427,9300,133000,130000,0.368495,Pay-off,non-default,ID,"42,519",1
25,138500,99,687,N,2051,6300,315000,138500,0.325556,Pay-off,non-default,NY,"44,228",0
26,68870,95,684,N,1578,5676,118000,122000,0.278013,Active,non-default,TX,"41,275",0
32,197000,100,721,N,1031,2708,100000,100000,0.380724,Active,non-default,FL,"40,171",1
37,276250,100,679,N,0,2137,62500,59900,0,Active,non-default,FL,"40,171",1
52,192600,90,580,Y,3185,6098,170000,162241,0.522302,Active,non-default,GA,"43,217",1
27,132000,100,689,N,2922,5289,183000,183000,0.552467,Active,non-default,SC,"39,326",0
37,229900,100,780,Y,2050,6320,113600,113600,0.324367,Pay-off,non-default,VA,"53,275",1
30,196286,95,659,N,1872,3957,248500,242953,0.473086,Pay-off,non-default,CA,"49,894",0
56,191200,80,699,N,0,5025,257500,255000,0,Pay-off,non-default,NY,"44,228",0
35,251750,95,601,Y,1055,2686,60000,60000,0.392777,Pay-off,non-default,NC,"39,000",1
23,112157,102,681,N,712,3050,90000,85000,0.233443,Pay-off,non-default,FL,"40,171",1
40,85500,90,636,N,3565,11950,333000,332870,0.298326,Active,non-default,NJ,"56,772",0
38,147500,90,685,Y,1655,3420,125500,123790,0.483918,Pay-off,non-default,FL,"40,171",1
34,54500,85,673,Y,2549,8000,202000,202000,0.318625,Active,non-default,FL,"40,171",0
41,242450,98,621,Y,760,2600,122500,120525,0.292308,Active,non-default,GA,"43,217",1
42,152148,102,755,N,1015,2416,64000,67000,0.420116,Active,non-default,PA,"44,286",1
28,73800,90,730,N,0,5534,195000,190000,0,Pay-off,non-default,AL,"38,111",0
40,316800,95,687,N,1873,5025,283000,259000,0.37276,Pay-off,non-default,MD,"56,763",1
23,96000,91,678,N,1607,4000,147000,146500,0.40175,Pay-off,non-default,AZ,"42,590",0
35,149600,80,715,N,2667,3500,158000,156500,0.762,Active,non-default,GA,"43,217",0
36,240350,95,752,N,1926,3333,127500,127104,0.577858,Active,non-default,SC,"39,326",1
55,369000,90,665,N,2948,10240,295000,293000,0.287891,Pay-off,non-default,NJ,"56,772",1
54,134307,90,788,N,3602,10332,294000,293550,0.348626,Active,non-default,NY,"44,228",0
23,87650,100,622,N,0,8500,360000,359000,0,Pay-off,non-default,CA,"49,894",0
37,180000,77,552,Y,1832,2936,68000,66000,0.623978,Default,default,IN,"43,003",1
42,232000,90,682,N,1883,3445,151500,154900,0.546589,Pay-off,non-default,CA,"49,894",1
26,108000,95,709,Y,2098,5500,215000,215000,0.381455,Pay-off,non-default,CA,"49,894",0
24,233100,90,645,N,0,5025,177000,174115,0,Active,non-default,TX,"41,275",1
42,271450,90,764,N,3733,11340,144000,144000,0.329189,Active,non-default,TX,"41,275",1
26,245800,98,627,N,0,5025,137900,137900,0,Pay-off,non-default,FL,"40,171",1
28,105250,90,770,N,1352,3966,147920,147920,0.340898,Pay-off,non-default,NV,"46,984",0
39,124484,100,736,N,2517,7370,157000,157000,0.34152,Active,non-default,VA,"53,275",0
36,230000,100,693,N,1188,2135,70000,70000,0.55644,Pay-off,non-default,IL,"45,787",1
24,141250,88,690,N,1250,6000,195000,141250,0.208333,Default,default,WA,"48,688",0
32,106500,98,703,N,0,6800,285000,272000,0,Pay-off,non-default,CA,"49,894",0
39,181000,100,758,Y,1695,3293,142000,125000,0.514728,Active,non-default,TX,"41,275",1
50,279000,90,710,N,2718,10490,267000,266001,0.259104,Pay-off,non-default,SC,"39,326",1
26,77800,95,753,Y,1532,4083,166000,164000,0.375214,Pay-off,non-default,AL,"38,111",0
34,127370,100,630,N,2715,3549,174000,171900,0.765004,Active,non-default,GA,"43,217",0
33,239200,80,786,Y,715,1155,82000,80000,0.619048,Active,non-default,FL,"40,171",1
24,134200,99,736,N,1818,5175,102000,102000,0.351304,Pay-off,non-default,MD,"56,763",1
